"year","disease","sex_label","scenario_id","scenario_short","observed_burden__WHO/Adam (main)","observed_burden__Table 5 PUC","avoidable_burden__WHO/Adam (main)","avoidable_burden__Table 5 PUC","avoidable_burden_low__WHO/Adam (main)","avoidable_burden_low__Table 5 PUC","avoidable_burden_up__WHO/Adam (main)","avoidable_burden_up__Table 5 PUC","pif__WHO/Adam (main)","pif__Table 5 PUC","pif_low__WHO/Adam (main)","pif_low__Table 5 PUC","pif_up__WHO/Adam (main)","pif_up__Table 5 PUC","cells__WHO/Adam (main)","cells__Table 5 PUC","interval_n_sim__WHO/Adam (main)","interval_n_sim__Table 5 PUC","interval_method__WHO/Adam (main)","interval_method__Table 5 PUC","point_inside_joint_interval__WHO/Adam (main)","point_inside_joint_interval__Table 5 PUC"
2012,"Ischaemic Heart Disease","Women","volume_reduction_20","Volume -20%",13818.99,13818.99,14.1960360131798,101.128152298146,-13.0194881319474,-57.9097984404242,65.1841597947693,9925.70024056432,0.00102728462884623,0.00731805669576038,-0.000942144695954435,-0.00419059558190752,0.00471699883962354,0.71826524518538,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","volume_reduction_30","Volume -30%",13818.99,13818.99,16.3187445526294,123.10498972472,-24.6265423736681,-90.4925790876839,92.5500334570403,10474.1683568386,0.00118089271014954,0.00890839270632076,-0.00178207975935058,-0.00654842206902848,0.00669730808525372,0.757954695447252,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","hed_reduction_10","HED -10%: no shift",13818.99,13818.99,10.075645193193,10.8881794551883,4.06017099507322,1.25362303977798,19.9741304996578,46.6910403313608,0.000729115890031979,0.000787914272692018,0.000293810980040742,9.07174142088518e-05,0.00144541174859073,0.00337875925312637,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","hed_reduction_25","HED -25%: no shift",13818.99,13818.99,25.1891129829822,27.220448637968,10.1504274876839,3.13405759944266,49.935326249145,116.7276008284,0.00182278972507992,0.00196978568172985,0.00073452745010192,0.000226793535521964,0.00361352937147686,0.00844689813281578,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","hed_reduction_50","HED -50%: no shift",13818.99,13818.99,50.3782259659645,54.4408972759358,20.3008549753703,6.26811519888664,99.8706524982897,233.455201656799,0.00364557945015985,0.00393957136345969,0.00146905490020402,0.000453587071044023,0.0072270587429537,0.0168937962656315,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","hed_reduction_10_rt","HED -10%: complete shift",13818.99,13818.99,14.8142071706366,27.9926255928789,10.2657245042002,17.5550311019488,23.8044090202056,1072.66210161422,0.00107201808313318,0.00202566364060463,0.000742870825161623,0.00127035558329146,0.00172258674622426,0.0776223227322853,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","hed_reduction_25_rt","HED -25%: complete shift",13818.99,13818.99,37.0355179265893,69.9815639821969,25.6643112604989,43.8875777548719,59.5110225505136,2681.65525403556,0.00268004520783279,0.00506415910151154,0.00185717706290394,0.00317588895822864,0.00430646686556062,0.194055806830713,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","hed_reduction_50_rt","HED -50%: complete shift",13818.99,13818.99,74.0710358531755,139.963127964394,51.3286225209977,87.7751555097444,119.022045101028,5363.31050807112,0.00536009041566537,0.0101283182030231,0.00371435412580787,0.00635177791645731,0.00861293373112134,0.388111613661427,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","combined_v10_h25","Combined 10/25: no shift",13818.99,13818.99,34.2175367464303,89.8788355516908,24.6879484027401,52.5824450380278,55.6834387075896,8098.92473161659,0.00247612428595942,0.00650400901597662,0.00178652335682565,0.00380508597502623,0.00402948686608715,0.5860721175438,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","combined_v20_h50","Combined 20/50: no shift",13818.99,13818.99,65.9203114006436,156.370588343348,47.2367272087416,95.0709043071728,108.04388307879,9951.59110091138,0.00477026985334265,0.0113156307619694,0.00341824744129213,0.00687972885914042,0.00781850794296764,0.720138816289134,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","combined_v30_h50","Combined 30/50: no shift",13818.99,13818.99,68.4627422211583,178.390005718567,47.3612133294023,66.8607870109421,128.005359230484,10504.9869639751,0.00495425079699445,0.0129090480359684,0.00342725577841813,0.00483832660787381,0.00926300396993445,0.76018485894954,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","combined_v10_h25_rt","Combined 10/25: complete shift",13818.99,13818.99,42.1599988145061,115.280887951127,28.1383558346775,22.1615768510071,83.2529207140909,8744.07875856865,0.00305087410979428,0.00834220792917045,0.0020362092913214,0.00160370452913036,0.00602453006436005,0.632758165290564,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","combined_v20_h50_rt","Combined 20/50: complete shift",13818.99,13818.99,74.5147525940507,183.007788270096,48.7983383750884,34.9060652498939,150.913184849146,10392.0222701839,0.0053921996176313,0.0132432101239017,0.0035312521664093,0.00252594909250921,0.0109207101857043,0.752010260531623,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2012,"Ischaemic Heart Disease","Women","combined_v30_h50_rt","Combined 30/50: complete shift",13818.99,13818.99,70.3044576771804,187.937459466988,38.3158017718662,-2.89224878550214,165.75069500292,10668.5797035838,0.00508752504178528,0.0135999417806213,0.00277269190960166,-0.000209295236880709,0.0119944145703065,0.77202311482849,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","baseline","Baseline",15351.6,15351.6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","volume_reduction_10","Volume -10%",15351.6,15351.6,4.07379796335325,34.4540861829484,-13.7809373597828,-39.0050916367708,38.1595583464052,9110.43205925754,0.000265366343791739,0.00224433193823109,-0.000897687365472183,-0.00254078347773332,0.00248570561676993,0.593451631051978,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","volume_reduction_20","Volume -20%",15351.6,15351.6,4.14348064348035,53.1940549464823,-31.8588453851132,-81.9393529224391,72.0689002340915,10980.4343360485,0.00026990545894111,0.00346504956789405,-0.0020752784976884,-0.00533751224122822,0.00469455302600977,0.715263186641685,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","volume_reduction_30","Volume -30%",15351.6,15351.6,-0.175737113070453,59.5856645744699,-54.4478703508481,-128.20118738547,101.464638529426,11515.3444219245,-1.14474786387382e-05,0.00388139767675486,-0.00354672284001981,-0.0083509984226706,0.00660938524514876,0.750107117298816,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","hed_reduction_10","HED -10%: no shift",15351.6,15351.6,15.4242060617424,16.8730699160282,5.48916034848865,1.59078852857602,32.5851839538182,70.9620661300283,0.00100472954361385,0.00109910823080514,0.000357562752318238,0.000103623630668857,0.00212259203951498,0.00462245408491807,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","hed_reduction_25","HED -25%: no shift",15351.6,15351.6,38.5605151543568,42.1826747900673,13.7229008712173,3.97697132144911,81.4629598845485,177.405165325071,0.00251182385903468,0.00274777057701264,0.000893906880795313,0.000259059076672732,0.00530648009878765,0.0115561352122952,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","hed_reduction_50","HED -50%: no shift",15351.6,15351.6,77.1210303087157,84.3653495801333,27.4458017424339,7.9539426428988,162.925919769097,354.810330650143,0.0050236477180695,0.0054955411540252,0.00178781376159057,0.000518118153345502,0.0106129601975753,0.0231122704245905,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","hed_reduction_10_rt","HED -10%: complete shift",15351.6,15351.6,19.2652284887795,27.0627181449915,13.448980208255,23.6238073461353,31.4068909801959,1185.73089907005,0.00125493293785531,0.00176285977650483,0.000876063746336213,0.00153884984927534,0.00204583828266734,0.0772382617492671,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","hed_reduction_25_rt","HED -25%: complete shift",15351.6,15351.6,48.1630712219468,67.6567953624762,33.6224505206377,59.0595183653372,78.5172274504895,2964.32724767512,0.00313733234463814,0.0044071494412619,0.00219015936584055,0.00384712462318828,0.00511459570666833,0.193095654373168,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","hed_reduction_50_rt","HED -50%: complete shift",15351.6,15351.6,96.326142443898,135.313590724952,67.2449010412745,118.119036730673,157.034454900979,5928.65449535025,0.00627466468927656,0.00881429888252377,0.00438031873168103,0.00769424924637649,0.0102291914133367,0.386191308746336,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","combined_v10_h25","Combined 10/25: no shift",15351.6,15351.6,43.3480070643435,77.1501924116642,30.9129587435515,74.8085415098139,74.1159609042998,9131.13700778647,0.00282368007662677,0.00502554733133121,0.00201366364050337,0.00487301268335639,0.00482789812816252,0.594800347050892,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","combined_v20_h50","Combined 20/50: no shift",15351.6,15351.6,83.9366615965627,139.307478192907,59.3299082123364,135.537433154212,143.428976645121,10996.5365255406,0.00546761650880447,0.00907445987342731,0.00386473776103705,0.0088288799313565,0.00934293341704582,0.716312079883568,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","combined_v30_h50","Combined 30/50: no shift",15351.6,15351.6,80.5323560878796,145.936093030228,58.7442344892811,100.536737513525,150.087400908642,11541.8170653373,0.00524586076290938,0.00950624645185049,0.00382658709771497,0.00654894196784213,0.00977666177523139,0.75183153973119,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","combined_v10_h25_rt","Combined 10/25: complete shift",15351.6,15351.6,48.0017087759732,89.6302806723413,34.1376121953847,29.7018502183989,98.71840529647,9759.97063688193,0.00312682122879525,0.00583849765967986,0.00222371688914411,0.00193477228552065,0.00643049618909234,0.63576243758839,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","combined_v20_h50_rt","Combined 20/50: complete shift",15351.6,15351.6,83.9317391708913,144.82274084092,58.6251525623431,45.8432904897323,177.718897500664,11412.6225557907,0.00546729586303,0.00943372292405479,0.00381883012600271,0.00298622231492042,0.0115765716603262,0.743415836511551,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2014,"Ischaemic Heart Disease","Women","combined_v30_h50_rt","Combined 30/50: complete shift",15351.6,15351.6,71.892243994489,136.86160735895,41.259652792132,-6.1486840873096,191.163260265137,11669.4797206202,0.00468304567566175,0.00891513636096239,0.00268764511791162,-0.000400523990158003,0.0124523346273442,0.760147458285797,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","baseline","Baseline",14980.34,14980.34,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","volume_reduction_10","Volume -10%",14980.34,14980.34,-3.50924365410392,-0.877139074945968,-14.2543669141047,-33.6972448485149,19.7097042961196,4169.3001155558,-0.000234256609269477,-5.85526813774566e-05,-0.000951538277108846,-0.00224943124445206,0.00131570473674961,0.278318123324023,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","volume_reduction_20","Volume -20%",14980.34,14980.34,-9.40499440600479,-5.75612462056717,-31.149035268711,-70.1678813833737,35.7856379725068,4840.39428748848,-0.000627822493081251,-0.00038424525882371,-0.00207932765669611,-0.00468399791883052,0.00238884017135171,0.323116450460302,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","volume_reduction_30","Volume -30%",14980.34,14980.34,-17.8699009681443,-14.2495521263797,-51.0246309279042,-109.134841936819,47.744013082708,4965.13461512666,-0.00119289021264833,-0.000951216870002933,-0.00340610633189261,-0.00728520460395554,0.00318711144624942,0.331443386139878,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","hed_reduction_10","HED -10%: no shift",14980.34,14980.34,20.35446440826,21.8782449968083,7.86952865634642,2.30858801409984,38.409540325254,68.1850509860517,0.00135874515586829,0.00146046384773699,0.000525323768108495,0.00015410785163086,0.00256399656651678,0.00455163574298392,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","hed_reduction_25","HED -25%: no shift",14980.34,14980.34,50.8861610206501,54.6956124920204,19.6738216408644,5.77147003525031,96.0238508131336,170.46262746513,0.00339686288967073,0.00365115961934244,0.00131330942027113,0.000385269629077198,0.00640999141629186,0.0113790893574599,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","hed_reduction_50","HED -50%: no shift",14980.34,14980.34,101.772322041301,109.391224984043,39.347643281727,11.5429400705002,192.04770162627,340.925254930259,0.00679372577934153,0.00730231923868507,0.00262661884054214,0.000770539258154369,0.0128199828325839,0.0227581787149196,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","hed_reduction_10_rt","HED -10%: complete shift",14980.34,14980.34,14.5598986106419,14.5917717539125,8.09938645888536,-136.292033651099,25.1896141819627,257.099646958443,0.000971933788595046,0.00097406145347252,0.000540667732433667,-0.00909806010084542,0.00168151151322084,0.0171624707422157,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","hed_reduction_25_rt","HED -25%: complete shift",14980.34,14980.34,36.3997465266066,36.4794293847819,20.2484661472142,-340.730084127747,62.9740354549092,642.749117396111,0.00242983447148774,0.00243515363368134,0.00135166933108422,-0.0227451502521136,0.00420377878305227,0.0429061768555394,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","hed_reduction_50_rt","HED -50%: complete shift",14980.34,14980.34,72.799493053216,72.9588587695624,40.4969322944285,-681.460168255495,125.948070909816,1285.49823479222,0.00485966894297566,0.00487030726736259,0.00270333866216845,-0.0454903005042272,0.00840755756610437,0.0858123537110788,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","combined_v10_h25","Combined 10/25: no shift",14980.34,14980.34,47.5870560083216,53.4782862567188,28.6996647858794,60.7168614687487,82.7521216094814,4230.50586556946,0.00317663390873115,0.00356989803013275,0.00191582198974652,0.00405310303162336,0.00552404829326179,0.282403861699365,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,FALSE
2016,"Ischaemic Heart Disease","Women","combined_v20_h50","Combined 20/50: no shift",14980.34,14980.34,92.4242678150043,101.394740478985,55.8367081853188,112.957267659293,158.634285417825,4942.99507049235,0.00616970428007671,0.00676852063965072,0.00372733250282162,0.00754036741884982,0.0105894983303333,0.329965479454562,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,FALSE
2016,"Ischaemic Heart Disease","Women","combined_v30_h50","Combined 30/50: no shift",14980.34,14980.34,82.5614990458822,90.236524677233,54.2840248889582,93.8007828669309,140.282377450679,5078.20466345959,0.00551132344431984,0.00602366332654887,0.00362368443499668,0.00626159238488118,0.00936443214577763,0.338991282137761,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,FALSE
2016,"Ischaemic Heart Disease","Women","combined_v10_h25_rt","Combined 10/25: complete shift",14980.34,14980.34,31.4515853235293,34.1331406546558,21.6943877476666,31.3621260895241,56.8737346193295,4202.57787961316,0.00209952413119658,0.002278529102454,0.0014481906116728,0.00209355235525523,0.00379655833040702,0.280539552480996,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","combined_v20_h50_rt","Combined 20/50: complete shift",14980.34,14980.34,57.4299065052923,61.0561338785863,39.1692478767591,53.0213449404398,102.724397476703,4939.72527032657,0.00383368511697947,0.00407575087605396,0.00261471020529301,0.00353939529679833,0.00685728077444858,0.329747206694012,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2016,"Ischaemic Heart Disease","Women","combined_v30_h50_rt","Combined 30/50: complete shift",14980.34,14980.34,45.5443930938559,48.972266586191,30.140564265159,15.2392118391689,102.646096795228,5060.12625578533,0.00304027766351471,0.00326910247605802,0.00201200802285922,0.00101728077194302,0.00685205387829837,0.337784473235275,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2018,"Ischaemic Heart Disease","Women","baseline","Baseline",15418.57,15418.57,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2018,"Ischaemic Heart Disease","Women","volume_reduction_10","Volume -10%",15418.57,15418.57,-4.28965522139361,-3.75062238673271,-11.3241650754209,-22.2267612665054,13.4130624221259,4879.26679604906,-0.000278213558157054,-0.000243253582318769,-0.000734449762553917,-0.00144155789197736,0.00086992908046115,0.316453912136408,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2018,"Ischaemic Heart Disease","Women","volume_reduction_20","Volume -20%",15418.57,15418.57,-10.2241584982109,-9.72959965844862,-24.2738279115368,-46.0631037875414,24.1519543216375,5570.98711683288,-0.00066310679253724,-0.000631031260256212,-0.00157432420201982,-0.00298750816629178,0.00156641986394572,0.361316718530504,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2018,"Ischaemic Heart Disease","Women","volume_reduction_30","Volume -30%",15418.57,15418.57,-17.8758443784325,-17.7614850034368,-39.2334593308197,-71.3257866381043,32.2386170175074,5705.7578257641,-0.00115937109462372,-0.00115195410491614,-0.00254455888780994,-0.00462596639235054,0.00209089539545544,0.370057523218048,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2018,"Ischaemic Heart Disease","Women","hed_reduction_10","HED -10%: no shift",15418.57,15418.57,19.6559236326174,20.9725749435289,8.13415042239371,2.74299607808138,35.5033508140008,63.0368648322597,0.00127482144145776,0.00136021530813356,0.00052755543623006,0.000177902106231731,0.00230263577063248,0.00408837297053227,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
2018,"Ischaemic Heart Disease","Women","hed_reduction_25","HED -25%: no shift",15418.57,15418.57,49.1398090815433,52.4314373588212,20.3353760559839,6.85749019520508,88.758377034999,157.592162080648,0.00318705360364439,0.00340053827033384,0.00131888859057512,0.000444755265579433,0.005756589426581,0.0102209324263306,4,4,10000,10000,"Joint 2.5% and 97.5% quantiles across synchronized WHO/Adam PIF draws; burden weights fixed","Joint 2.5% and 97.5% quantiles across synchronized Table 5 PUC PIF draws; burden weights fixed",TRUE,TRUE
